"fecha","tienda_id","producto","precio","unidades"
2025-10-27,"T08","Tablet",6499,4
2025-10-27,"T09","Audífonos",899,18
2025-10-27,"T09","Reloj",2499,6
2025-10-27,"T09","Smartphone A",4999,10
2025-10-27,"T09","Smartphone B",7999,10
2025-10-27,"T09","Tablet",6499,1
2025-10-27,"T10","Audífonos",899,20
2025-10-27,"T10","Reloj",2499,3
2025-10-27,"T10","Smartphone A",4999,14
2025-10-27,"T10","Smartphone B",7999,10
2025-10-27,"T10","Tablet",6499,3
2025-10-27,"T11","Audífonos",899,17
2025-10-27,"T11","Reloj",2499,8
2025-10-27,"T11","Smartphone A",4999,9
2025-10-27,"T11","Smartphone B",7999,12
2025-10-27,"T11","Tablet",6499,1
2025-10-27,"T12","Audífonos",899,15
2025-10-27,"T12","Reloj",2499,8
2025-10-27,"T12","Smartphone A",4999,2
2025-10-27,"T12","Smartphone B",7999,6
2025-10-27,"T12","Tablet",6499,3
2025-11-03,"T01","Audífonos",899,34
2025-11-03,"T01","Reloj",2499,13
2025-11-03,"T01","Smartphone A",4999,12
2025-11-03,"T01","Smartphone B",7999,12
2025-11-03,"T01","Tablet",6499,7
2025-11-03,"T02","Audífonos",899,31
2025-11-03,"T02","Reloj",2499,15
2025-11-03,"T02","Smartphone A",4999,19
2025-11-03,"T02","Smartphone B",7999,10
2025-11-03,"T02","Tablet",6499,11
2025-11-03,"T03","Audífonos",899,26
2025-11-03,"T03","Reloj",2499,12
2025-11-03,"T03","Smartphone A",4999,24
2025-11-03,"T03","Smartphone B",7999,6
2025-11-03,"T03","Tablet",6499,6
2025-11-03,"T04","Audífonos",899,35
2025-11-03,"T04","Reloj",2499,13
2025-11-03,"T04","Smartphone A",4999,NA
2025-11-03,"T04","Smartphone B",7999,20
2025-11-03,"T04","Tablet",6499,3
2025-11-03,"T05","Audífonos",899,40
2025-11-03,"T05","Reloj",2499,19
2025-11-03,"T05","Smartphone A",4999,18
2025-11-03,"T05","Smartphone B",7999,15
2025-11-03,"T05","Tablet",6499,2
2025-11-03,"T06","Audífonos",899,41
2025-11-03,"T06","Reloj",2499,10
2025-11-03,"T06","Smartphone A",4999,20
2025-11-03,"T06","Smartphone B",7999,12
2025-11-03,"T06","Tablet",6499,8
2025-11-03,"T07","Audífonos",899,31
2025-11-03,"T07","Reloj",2499,12
2025-11-03,"T07","Smartphone A",4999,15
2025-11-03,"T07","Smartphone B",7999,9
2025-11-03,"T07","Tablet",6499,5
2025-11-03,"T08","Audífonos",899,32
2025-11-03,"T08","Reloj",2499,17
2025-11-03,"T08","Smartphone A",4999,19
2025-11-03,"T08","Smartphone B",7999,12
2025-11-03,"T08","Tablet",6499,8
2025-11-03,"T09","Audífonos",899,28
2025-11-03,"T09","Reloj",2499,9
2025-11-03,"T09","Smartphone A",4999,22
2025-11-03,"T09","Smartphone B",7999,8
2025-11-03,"T09","Tablet",6499,8
2025-11-03,"T10","Audífonos",899,37
2025-11-03,"T10","Reloj",2499,17
2025-11-03,"T10","Smartphone A",4999,12
2025-11-03,"T10","Smartphone B",7999,6
2025-11-03,"T10","Tablet",6499,3
2025-11-03,"T11","Audífonos",899,35
2025-11-03,"T11","Reloj",2499,17
2025-11-03,"T11","Smartphone A",4999,21
2025-11-03,"T11","Smartphone B",7999,13
2025-11-03,"T11","Tablet",6499,5
2025-11-03,"T12","Audífonos",899,35
2025-11-03,"T12","Reloj",2499,15
2025-11-03,"T12","Smartphone A",4999,21
2025-11-03,"T12","Smartphone B",7999,4
2025-11-03,"T12","Tablet",6499,8
2025-11-10,"T01","Audífonos",899,34
2025-11-10,"T01","Reloj",2499,12
2025-11-10,"T01","Smartphone A",4999,24
2025-11-10,"T01","Smartphone B",7999,6
2025-11-10,"T01","Tablet",6499,7
2025-11-10,"T02","Audífonos",899,38
2025-11-10,"T02","Reloj",2499,15
2025-11-10,"T02","Smartphone A",4999,16
2025-11-10,"T02","Smartphone B",7999,10
2025-11-10,"T02","Tablet",6499,1
2025-11-10,"T03","Audífonos",899,20
2025-11-10,"T03","Reloj",2499,10
2025-11-10,"T03","Smartphone A",4999,23
2025-11-10,"T03","Smartphone B",7999,8
2025-11-10,"T03","Tablet",6499,9
2025-11-10,"T04","Audífonos",899,32
2025-11-10,"T04","Reloj",2499,15
2025-11-10,"T04","Smartphone A",4999,18
2025-11-10,"T04","Smartphone B",7999,12
2025-11-10,"T04","Tablet",6499,7
2025-11-10,"T05","Audífonos",899,26
2025-11-10,"T05","Reloj",2499,19
2025-11-10,"T05","Smartphone A",4999,12
2025-11-10,"T05","Smartphone B",7999,11
2025-11-10,"T05","Tablet",6499,5
2025-11-10,"T06","Audífonos",899,NA
2025-11-10,"T06","Reloj",2499,14
2025-11-10,"T06","Smartphone A",4999,20
2025-11-10,"T06","Smartphone B",7999,1
2025-11-10,"T06","Tablet",6499,7
2025-11-10,"T07","Audífonos",899,34
2025-11-10,"T07","Reloj",2499,12
2025-11-10,"T07","Smartphone A",4999,11
2025-11-10,"T07","Smartphone B",7999,9
2025-11-10,"T07","Tablet",6499,4
2025-11-10,"T08","Audífonos",899,31
2025-11-10,"T08","Reloj",2499,13
2025-11-10,"T08","Smartphone A",4999,18
2025-11-10,"T08","Smartphone B",7999,7
2025-11-10,"T08","Tablet",6499,6
2025-11-10,"T09","Audífonos",899,38
2025-11-10,"T09","Reloj",2499,8
2025-11-10,"T09","Smartphone A",4999,18
2025-11-10,"T09","Smartphone B",7999,12
2025-11-10,"T09","Tablet",6499,6
2025-11-10,"T10","Audífonos",899,33
2025-11-10,"T10","Reloj",2499,16
2025-11-10,"T10","Smartphone A",4999,22
2025-11-10,"T10","Smartphone B",7999,9
2025-11-10,"T10","Tablet",6499,6
2025-11-10,"T11","Audífonos",899,31
2025-11-10,"T11","Reloj",2499,9
2025-11-10,"T11","Smartphone A",4999,12
2025-11-10,"T11","Smartphone B",7999,4
2025-11-10,"T11","Tablet",6499,8
2025-11-10,"T12","Audífonos",899,27
2025-11-10,"T12","Reloj",2499,14
2025-11-10,"T12","Smartphone A",4999,23
2025-11-10,"T12","Smartphone B",7999,9
2025-11-10,"T12","Tablet",6499,9
2025-11-17,"T01","Audífonos",899,25
2025-11-17,"T01","Reloj",2499,15
2025-11-17,"T01","Smartphone A",4999,18
2025-11-17,"T01","Smartphone B",7999,7
2025-11-17,"T01","Tablet",6499,10
2025-11-17,"T02","Audífonos",899,23
2025-11-17,"T02","Reloj",2499,9
2025-11-17,"T02","Smartphone A",4999,27
2025-11-17,"T02","Smartphone B",7999,12
2025-11-17,"T02","Tablet",6499,3
2025-11-17,"T03","Audífonos",899,40
2025-11-17,"T03","Reloj",2499,17
2025-11-17,"T03","Smartphone A",4999,21
2025-11-17,"T03","Smartphone B",7999,12
2025-11-17,"T03","Tablet",6499,3
2025-11-17,"T04","Audífonos",899,29
2025-11-17,"T04","Reloj",2499,18
2025-11-17,"T04","Smartphone A",4999,17
2025-11-17,"T04","Smartphone B",7999,14
2025-11-17,"T04","Tablet",6499,4
2025-11-17,"T05","Audífonos",899,30
2025-11-17,"T05","Reloj",2499,13
2025-11-17,"T05","Smartphone A",4999,23
2025-11-17,"T05","Smartphone B",7999,8
2025-11-17,"T05","Tablet",6499,7
2025-11-17,"T06","Audífonos",899,34
2025-11-17,"T06","Reloj",2499,10
2025-11-17,"T06","Smartphone A",4999,12
2025-11-17,"T06","Smartphone B",7999,8
2025-11-17,"T06","Tablet",6499,7
2025-11-17,"T07","Audífonos",899,30
2025-11-17,"T07","Reloj",2499,17
2025-11-17,"T07","Smartphone A",4999,12
2025-11-17,"T07","Smartphone B",7999,NA
2025-11-17,"T07","Tablet",6499,9
2025-11-17,"T08","Audífonos",899,20
2025-11-17,"T08","Reloj",2499,NA
2025-11-17,"T08","Smartphone A",4999,20
2025-11-17,"T08","Smartphone B",7999,17
2025-11-17,"T08","Tablet",6499,4
2025-11-17,"T09","Audífonos",899,24
2025-11-17,"T09","Reloj",2499,16
2025-11-17,"T09","Smartphone A",4999,30
2025-11-17,"T09","Smartphone B",7999,11
2025-11-17,"T09","Tablet",6499,5
2025-11-17,"T10","Audífonos",899,46
2025-11-17,"T10","Reloj",2499,14
2025-11-17,"T10","Smartphone A",4999,18
2025-11-17,"T10","Smartphone B",7999,18
2025-11-17,"T10","Tablet",6499,8
2025-11-17,"T11","Audífonos",899,29
2025-11-17,"T11","Reloj",2499,9
2025-11-17,"T11","Smartphone A",4999,18
2025-11-17,"T11","Smartphone B",7999,10
2025-11-17,"T11","Tablet",6499,4
2025-11-17,"T12","Audífonos",899,25
2025-11-17,"T12","Reloj",2499,8
2025-11-17,"T12","Smartphone A",4999,23
2025-11-17,"T12","Smartphone B",7999,9
2025-11-17,"T12","Tablet",6499,3
2025-11-24,"T01","Audífonos",899,36
2025-11-24,"T01","Reloj",2499,20
2025-11-24,"T01","Smartphone A",4999,22
2025-11-24,"T01","Smartphone B",7999,10
2025-11-24,"T01","Tablet",6499,NA
2025-11-24,"T02","Audífonos",899,42
2025-11-24,"T02","Reloj",2499,18
2025-11-24,"T02","Smartphone A",4999,14
2025-11-24,"T02","Smartphone B",7999,12
2025-11-24,"T02","Tablet",6499,7
2025-11-24,"T03","Audífonos",899,35
2025-11-24,"T03","Reloj",2499,4
2025-11-24,"T03","Smartphone A",4999,18
2025-11-24,"T03","Smartphone B",7999,11
2025-11-24,"T03","Tablet",6499,7
2025-11-24,"T04","Audífonos",899,40
2025-11-24,"T04","Reloj",2499,7
2025-11-24,"T04","Smartphone A",4999,18
2025-11-24,"T04","Smartphone B",7999,11
2025-11-24,"T04","Tablet",6499,6
2025-11-24,"T05","Audífonos",899,32
2025-11-24,"T05","Reloj",2499,13
2025-11-24,"T05","Smartphone A",4999,22
2025-11-24,"T05","Smartphone B",7999,7
2025-11-24,"T05","Tablet",6499,8
2025-11-24,"T06","Audífonos",899,27
2025-11-24,"T06","Reloj",2499,10
2025-11-24,"T06","Smartphone A",4999,17
2025-11-24,"T06","Smartphone B",7999,9
2025-11-24,"T06","Tablet",6499,6
2025-11-24,"T07","Audífonos",899,27
2025-11-24,"T07","Reloj",2499,18
2025-11-24,"T07","Smartphone A",4999,12
2025-11-24,"T07","Smartphone B",7999,11
2025-11-24,"T07","Tablet",6499,5
2025-11-24,"T08","Audífonos",899,29
2025-11-24,"T08","Reloj",2499,10
2025-11-24,"T08","Smartphone A",4999,17
2025-11-24,"T08","Smartphone B",7999,11
2025-11-24,"T08","Tablet",6499,5
2025-11-24,"T09","Audífonos",899,33
2025-11-24,"T09","Reloj",2499,17
2025-11-24,"T09","Smartphone A",4999,20
2025-11-24,"T09","Smartphone B",7999,14
2025-11-24,"T09","Tablet",6499,7
2025-11-24,"T10","Audífonos",899,25
2025-11-24,"T10","Reloj",2499,14
2025-11-24,"T10","Smartphone A",4999,17
2025-11-24,"T10","Smartphone B",7999,12
2025-11-24,"T10","Tablet",6499,6
2025-11-24,"T11","Audífonos",899,30
2025-11-24,"T11","Reloj",2499,11
2025-11-24,"T11","Smartphone A",4999,20
2025-11-24,"T11","Smartphone B",7999,8
2025-11-24,"T11","Tablet",6499,10
2025-11-24,"T12","Audífonos",899,29
2025-11-24,"T12","Reloj",2499,11
2025-11-24,"T12","Smartphone A",4999,21
2025-11-24,"T12","Smartphone B",7999,6
2025-11-24,"T12","Tablet",6499,9
2025-12-01,"T01","Audífonos",899,31
2025-12-01,"T01","Reloj",2499,10
2025-12-01,"T01","Smartphone A",4999,19
2025-12-01,"T01","Smartphone B",7999,9
2025-12-01,"T01","Tablet",6499,5
2025-12-01,"T02","Audífonos",899,20
2025-12-01,"T02","Reloj",2499,12
2025-12-01,"T02","Smartphone A",4999,19
2025-12-01,"T02","Smartphone B",7999,14
2025-12-01,"T02","Tablet",6499,5
2025-12-01,"T03","Audífonos",899,23
2025-12-01,"T03","Reloj",2499,13
2025-12-01,"T03","Smartphone A",4999,19
2025-12-01,"T03","Smartphone B",7999,9
2025-12-01,"T03","Tablet",6499,6
2025-12-01,"T04","Audífonos",899,38
2025-12-01,"T04","Reloj",2499,12
2025-12-01,"T04","Smartphone A",4999,12
2025-12-01,"T04","Smartphone B",7999,11
2025-12-01,"T04","Tablet",6499,9
2025-12-01,"T05","Audífonos",899,32
2025-12-01,"T05","Reloj",2499,15
2025-12-01,"T05","Smartphone A",4999,14
2025-12-01,"T05","Smartphone B",7999,15
2025-12-01,"T05","Tablet",6499,6
2025-12-01,"T06","Audífonos",899,27
2025-12-01,"T06","Reloj",2499,14
2025-12-01,"T06","Smartphone A",4999,15
2025-12-01,"T06","Smartphone B",7999,9
2025-12-01,"T06","Tablet",6499,6
2025-12-01,"T07","Audífonos",899,33
2025-12-01,"T07","Reloj",2499,16
2025-12-01,"T07","Smartphone A",4999,11
2025-12-01,"T07","Smartphone B",7999,NA
2025-12-01,"T07","Tablet",6499,9
2025-12-01,"T08","Audífonos",899,39
2025-12-01,"T08","Reloj",2499,7
2025-12-01,"T08","Smartphone A",4999,22
2025-12-01,"T08","Smartphone B",7999,NA
2025-12-01,"T08","Tablet",6499,8
2025-12-01,"T09","Audífonos",899,34
2025-12-01,"T09","Reloj",2499,11
2025-12-01,"T09","Smartphone A",4999,15
2025-12-01,"T09","Smartphone B",7999,14
2025-12-01,"T09","Tablet",6499,5
2025-12-01,"T10","Audífonos",899,29
2025-12-01,"T10","Reloj",2499,16
2025-12-01,"T10","Smartphone A",4999,10
2025-12-01,"T10","Smartphone B",7999,10
2025-12-01,"T10","Tablet",6499,7
2025-12-01,"T11","Audífonos",899,33
2025-12-01,"T11","Reloj",2499,14
2025-12-01,"T11","Smartphone A",4999,17
2025-12-01,"T11","Smartphone B",7999,6
2025-12-01,"T11","Tablet",6499,7
2025-12-01,"T12","Audífonos",899,38
2025-12-01,"T12","Reloj",2499,15
2025-12-01,"T12","Smartphone A",4999,NA
2025-12-01,"T12","Smartphone B",7999,16
2025-12-01,"T12","Tablet",6499,5
2025-12-08,"T01","Audífonos",899,40
2025-12-08,"T01","Reloj",2499,10
2025-12-08,"T01","Smartphone A",4999,18
2025-12-08,"T01","Smartphone B",7999,9
2025-12-08,"T01","Tablet",6499,7
2025-12-08,"T02","Audífonos",899,28
2025-12-08,"T02","Reloj",2499,14
2025-12-08,"T02","Smartphone A",4999,21
2025-12-08,"T02","Smartphone B",7999,6
2025-12-08,"T02","Tablet",6499,8
2025-12-08,"T03","Audífonos",899,29
2025-12-08,"T03","Reloj",2499,14
2025-12-08,"T03","Smartphone A",4999,28
2025-12-08,"T03","Smartphone B",7999,12
2025-12-08,"T03","Tablet",6499,7
2025-12-08,"T04","Audífonos",899,28
2025-12-08,"T04","Reloj",2499,14
2025-12-08,"T04","Smartphone A",4999,18
2025-12-08,"T04","Smartphone B",7999,14
2025-12-08,"T04","Tablet",6499,6
2025-12-08,"T05","Audífonos",899,32
2025-12-08,"T05","Reloj",2499,11
2025-12-08,"T05","Smartphone A",4999,21
2025-12-08,"T05","Smartphone B",7999,5
2025-12-08,"T05","Tablet",6499,6
2025-12-08,"T06","Audífonos",899,34
2025-12-08,"T06","Reloj",2499,14
2025-12-08,"T06","Smartphone A",4999,24
2025-12-08,"T06","Smartphone B",7999,12
2025-12-08,"T06","Tablet",6499,7
2025-12-08,"T07","Audífonos",899,33
2025-12-08,"T07","Reloj",2499,13
2025-12-08,"T07","Smartphone A",4999,15
2025-12-08,"T07","Smartphone B",7999,7
2025-12-08,"T07","Tablet",6499,4
2025-12-08,"T08","Audífonos",899,32
2025-12-08,"T08","Reloj",2499,15
2025-12-08,"T08","Smartphone A",4999,12
2025-12-08,"T08","Smartphone B",7999,9
2025-12-08,"T08","Tablet",6499,5
2025-12-08,"T09","Audífonos",899,43
2025-12-08,"T09","Reloj",2499,9
2025-12-08,"T09","Smartphone A",4999,19
2025-12-08,"T09","Smartphone B",7999,10
2025-12-08,"T09","Tablet",6499,5
2025-12-08,"T10","Audífonos",899,27
2025-12-08,"T10","Reloj",2499,15
2025-12-08,"T10","Smartphone A",4999,17
2025-12-08,"T10","Smartphone B",7999,7
2025-12-08,"T10","Tablet",6499,8
2025-12-08,"T11","Audífonos",899,35
2025-12-08,"T11","Reloj",2499,12
2025-12-08,"T11","Smartphone A",4999,16
2025-12-08,"T11","Smartphone B",7999,11
2025-12-08,"T11","Tablet",6499,7
2025-12-08,"T12","Audífonos",899,24
2025-12-08,"T12","Reloj",2499,13
2025-12-08,"T12","Smartphone A",4999,16
2025-12-08,"T12","Smartphone B",7999,7
2025-12-08,"T12","Tablet",6499,8
2025-12-15,"T01","Audífonos",899,25
2025-12-15,"T01","Reloj",2499,12
2025-12-15,"T01","Smartphone A",4999,19
2025-12-15,"T01","Smartphone B",7999,8
2025-12-15,"T01","Tablet",6499,6
2025-12-15,"T02","Audífonos",899,38
2025-12-15,"T02","Reloj",2499,14
2025-12-15,"T02","Smartphone A",4999,19
2025-12-15,"T02","Smartphone B",7999,10
2025-12-15,"T02","Tablet",6499,2
2025-12-15,"T03","Audífonos",899,34
2025-12-15,"T03","Reloj",2499,12
2025-12-15,"T03","Smartphone A",4999,27
2025-12-15,"T03","Smartphone B",7999,8
2025-12-15,"T03","Tablet",6499,8
2025-12-15,"T04","Audífonos",899,36
2025-12-15,"T04","Reloj",2499,16
2025-12-15,"T04","Smartphone A",4999,24
2025-12-15,"T04","Smartphone B",7999,7
2025-12-15,"T04","Tablet",6499,10
2025-12-15,"T05","Audífonos",899,NA
2025-12-15,"T05","Reloj",2499,14
2025-12-15,"T05","Smartphone A",4999,18
2025-12-15,"T05","Smartphone B",7999,7
2025-12-15,"T05","Tablet",6499,3
2025-12-15,"T06","Audífonos",899,33
2025-12-15,"T06","Reloj",2499,9
2025-12-15,"T06","Smartphone A",4999,19
2025-12-15,"T06","Smartphone B",7999,10
2025-12-15,"T06","Tablet",6499,7
2025-12-15,"T07","Audífonos",899,25
2025-12-15,"T07","Reloj",2499,24
2025-12-15,"T07","Smartphone A",4999,18
2025-12-15,"T07","Smartphone B",7999,5
2025-12-15,"T07","Tablet",6499,7
2025-12-15,"T08","Audífonos",899,30
2025-12-15,"T08","Reloj",2499,17
2025-12-15,"T08","Smartphone A",4999,21
2025-12-15,"T08","Smartphone B",7999,12
2025-12-15,"T08","Tablet",6499,5
2025-12-15,"T09","Audífonos",899,30
2025-12-15,"T09","Reloj",2499,12
2025-12-15,"T09","Smartphone A",4999,18
2025-12-15,"T09","Smartphone B",7999,11
2025-12-15,"T09","Tablet",6499,4
2025-12-15,"T10","Audífonos",899,48
2025-12-15,"T10","Reloj",2499,12
2025-12-15,"T10","Smartphone A",4999,12
2025-12-15,"T10","Smartphone B",7999,6
2025-12-15,"T10","Tablet",6499,9
2025-12-15,"T11","Audífonos",899,37
2025-12-15,"T11","Reloj",2499,11
2025-12-15,"T11","Smartphone A",4999,18
2025-12-15,"T11","Smartphone B",7999,10
2025-12-15,"T11","Tablet",6499,2
2025-12-15,"T12","Audífonos",899,32
2025-12-15,"T12","Reloj",2499,13
2025-12-15,"T12","Smartphone A",4999,18
2025-12-15,"T12","Smartphone B",7999,9
2025-12-15,"T12","Tablet",6499,7
2025-12-22,"T01","Audífonos",899,27
2025-12-22,"T01","Reloj",2499,10
2025-12-22,"T01","Smartphone A",4999,29
2025-12-22,"T01","Smartphone B",7999,9
2025-12-22,"T01","Tablet",6499,3
2025-12-22,"T02","Audífonos",899,28
2025-12-22,"T02","Reloj",2499,15
2025-12-22,"T02","Smartphone A",4999,16
2025-12-22,"T02","Smartphone B",7999,7
2025-12-22,"T02","Tablet",6499,2
2025-12-22,"T03","Audífonos",899,36
2025-12-22,"T03","Reloj",2499,12
2025-12-22,"T03","Smartphone A",4999,15
2025-12-22,"T03","Smartphone B",7999,8
2025-12-22,"T03","Tablet",6499,8
2025-12-22,"T04","Audífonos",899,34
2025-12-22,"T04","Reloj",2499,13
2025-12-22,"T04","Smartphone A",4999,18
2025-12-22,"T04","Smartphone B",7999,6
2025-12-22,"T04","Tablet",6499,7
2025-12-22,"T05","Audífonos",899,33
2025-12-22,"T05","Reloj",2499,16
2025-12-22,"T05","Smartphone A",4999,22
2025-12-22,"T05","Smartphone B",7999,8
2025-12-22,"T05","Tablet",6499,8
2025-12-22,"T06","Audífonos",899,30
2025-12-22,"T06","Reloj",2499,12
2025-12-22,"T06","Smartphone A",4999,NA
2025-12-22,"T06","Smartphone B",7999,8
2025-12-22,"T06","Tablet",6499,9
2025-12-22,"T07","Audífonos",899,37
2025-12-22,"T07","Reloj",2499,15
2025-12-22,"T07","Smartphone A",4999,11
2025-12-22,"T07","Smartphone B",7999,10
2025-12-22,"T07","Tablet",6499,4
2025-12-22,"T08","Audífonos",899,22
2025-12-22,"T08","Reloj",2499,15
2025-12-22,"T08","Smartphone A",4999,16
2025-12-22,"T08","Smartphone B",7999,12
2025-12-22,"T08","Tablet",6499,6
2025-12-22,"T09","Audífonos",899,35
2025-12-22,"T09","Reloj",2499,19
2025-12-22,"T09","Smartphone A",4999,18
2025-12-22,"T09","Smartphone B",7999,10
2025-12-22,"T09","Tablet",6499,7
2025-12-22,"T10","Audífonos",899,37
2025-12-22,"T10","Reloj",2499,15
2025-12-22,"T10","Smartphone A",4999,17
2025-12-22,"T10","Smartphone B",7999,7
2025-12-22,"T10","Tablet",6499,10
2025-12-22,"T11","Audífonos",899,33
2025-12-22,"T11","Reloj",2499,20
2025-12-22,"T11","Smartphone A",4999,24
2025-12-22,"T11","Smartphone B",7999,12
2025-12-22,"T11","Tablet",6499,4
2025-12-22,"T12","Audífonos",899,34
2025-12-22,"T12","Reloj",2499,9
2025-12-22,"T12","Smartphone A",4999,19
2025-12-22,"T12","Smartphone B",7999,14
2025-12-22,"T12","Tablet",6499,4
2025-12-29,"T01","Audífonos",899,35
2025-12-29,"T01","Reloj",2499,14
2025-12-29,"T01","Smartphone A",4999,20
2025-12-29,"T01","Smartphone B",7999,7
2025-12-29,"T01","Tablet",6499,9
2025-12-29,"T02","Audífonos",899,33
2025-12-29,"T02","Reloj",2499,14
2025-12-29,"T02","Smartphone A",4999,22
2025-12-29,"T02","Smartphone B",7999,13
2025-12-29,"T02","Tablet",6499,4
2025-12-29,"T03","Audífonos",899,30
2025-12-29,"T03","Reloj",2499,11
2025-12-29,"T03","Smartphone A",4999,24
2025-12-29,"T03","Smartphone B",7999,7
2025-12-29,"T03","Tablet",6499,4
2025-12-29,"T04","Audífonos",899,21
2025-12-29,"T04","Reloj",2499,12
2025-12-29,"T04","Smartphone A",4999,27
2025-12-29,"T04","Smartphone B",7999,15
2025-12-29,"T04","Tablet",6499,9
2025-12-29,"T05","Audífonos",899,44
2025-12-29,"T05","Reloj",2499,14
2025-12-29,"T05","Smartphone A",4999,18
2025-12-29,"T05","Smartphone B",7999,11
2025-12-29,"T05","Tablet",6499,6
2025-12-29,"T06","Audífonos",899,31
2025-12-29,"T06","Reloj",2499,12
2025-12-29,"T06","Smartphone A",4999,16
2025-12-29,"T06","Smartphone B",7999,9
2025-12-29,"T06","Tablet",6499,9
2025-12-29,"T07","Audífonos",899,27
2025-12-29,"T07","Reloj",2499,11
2025-12-29,"T07","Smartphone A",4999,16
2025-12-29,"T07","Smartphone B",7999,10
2025-12-29,"T07","Tablet",6499,8
2025-12-29,"T08","Audífonos",899,29
2025-12-29,"T08","Reloj",2499,14
2025-12-29,"T08","Smartphone A",4999,20
2025-12-29,"T08","Smartphone B",7999,21
2025-12-29,"T08","Tablet",6499,5
2025-12-29,"T09","Audífonos",899,35
2025-12-29,"T09","Reloj",2499,17
2025-12-29,"T09","Smartphone A",4999,20
2025-12-29,"T09","Smartphone B",7999,10
2025-12-29,"T09","Tablet",6499,7
2025-12-29,"T10","Audífonos",899,34
2025-12-29,"T10","Reloj",2499,12
2025-12-29,"T10","Smartphone A",4999,19
2025-12-29,"T10","Smartphone B",7999,5
2025-12-29,"T10","Tablet",6499,6
2025-12-29,"T11","Audífonos",899,29
2025-12-29,"T11","Reloj",2499,14
2025-12-29,"T11","Smartphone A",4999,20
2025-12-29,"T11","Smartphone B",7999,9
2025-12-29,"T11","Tablet",6499,7
2025-12-29,"T12","Audífonos",899,NA
2025-12-29,"T12","Reloj",2499,16
2025-12-29,"T12","Smartphone A",4999,27
2025-12-29,"T12","Smartphone B",7999,10
2025-12-29,"T12","Tablet",6499,9
